user	date	lon	lat
Ltn12345	2017-07-06 09:00	-114.57027778	35.19638889
Ltn12345	2017-07-06 10:56	-114.59805556	34.84861111
Ltn12345	2017-07-06 08:16	-114.56805556	35.18638889
Ltn12345	2019-04-22 14:21	-124.22097778	43.51989444
Ltn12345	2020-04-23 12:22	-121.95453611	45.63425833
Ltn12345	2016-04-02 16:59	-122.61883667	45.35353833
Ltn12345	2016-04-07 15:37	-122.618155	45.35360333
Ltn12345	2014-07-31 06:54	-117.22328183	44.30541608
Ltn12345	2014-06-16 13:11	-109.59494722	38.78275556
Ltn12345	2021-03-16 18:02	-109.824325	38.45922778
Ltn12345	2019-06-08 15:13	-109.81663611	38.41443056
Ltn12345	2020-05-30 09:31	-109.82128056	38.44798611
Ltn12345	2017-05-27 12:28	-109.887704	38.383878
Ltn12345	2021-02-07 09:41	-83.98586	35.69897167
Ltn12345	2021-02-07 09:42	-83.98586167	35.69904833
Ltn12345	2019-09-10 09:25	-108.95660278	40.59811389
Ltn12345	2019-09-08 11:52	-108.88836667	40.72745833
Ltn12345	2019-09-09 16:02	-108.9432	40.62822222
Ltn12345	2019-09-10 13:02	-108.97376944	40.57035556
Ltn12345	2019-09-10 13:08	-108.97410556	40.57024722
Ltn12345	2019-09-12 11:05	-109.2697	40.45358333
Ltn12345	2019-09-12 11:03	-109.26983611	40.45359722
Ltn12345	2019-09-09 07:21	-108.9021	40.69433611
Ltn12345	2019-09-09 10:13	-108.90226667	40.69425278
Ltn12345	2019-09-12 11:03	-109.26983611	40.453625
Ltn12345	2019-09-10 13:08	-108.97410556	40.57024722
Ltn12345	2019-09-12 11:24	-109.26961389	40.45404444
Ltn12345	2019-09-10 14:56	-108.96705556	40.54545278
Ltn12345	2019-09-09 13:13	-108.91981389	40.65863056
Ltn12345	2019-09-09 11:53	-108.91496389	40.66218889
Ltn12345	2019-03-03 15:12	-135.31408611	57.04769167
Ltn12345	2019-08-11 14:08	-111.37253611	35.52060833
Ltn12345	2018-07-13 12:33	-105.60263889	40.32044722
Ltn12345	2019-08-29 11:18	-105.58399167	40.355525
Ltn12345	2019-08-16 11:12	-111.84168889	34.61223889
Ltn12345	2019-02-26 10:44	-135.31951944	59.45300556
Ltn12345	2017-06-13 15:40	-114.30474167	38.99935833
Ltn12345	2019-08-10 19:03	-111.51055833	36.87946389
Ltn12345	2019-08-11 11:26	-111.60330278	36.85606667
Ltn12345	2019-02-28 16:06	-135.88929722	58.453075
Ltn12345	2016-08-28 15:18	-113.73116944	48.69079722
Ltn12345	2019-07-26 10:17	-107.41168342	38.45172247
Ltn12345	2019-07-26 08:57	-107.26207669	38.46481272
Ltn12345	2019-08-17 06:33	-109.44030833	36.15589444
Ltn12345	2018-07-07 17:40	-113.64430278	45.64835278
Ltn12345	2017-09-04 06:44	-119.64843889	37.72054167
Ltn12345	2017-09-04 07:05	-119.58711111	37.74688056
Ltn12345	2017-09-04 07:53	-119.57319722	37.73963056
Ltn12345	2017-09-04 07:00	-119.57160278	37.73985278
Ltn12345	2017-10-19 14:34	-105.62366389	40.32656111
Ltn12345	2010-07-27 01:32	-155.217194	19.369
Ltn12345	2010-07-26 09:57	-155.217194	19.369
Ltn12345	2013-05-25 19:51	-105.477106	37.853397
Ltn12345	2017-11-15 07:24	-112.16546667	37.62273889
Ltn12345	2017-11-15 07:15	-112.16612222	37.62349722
Ltn12345	2017-09-07 08:30	-122.4159	37.82541389
Ltn12345	2018-03-16 16:19	-112.97325	37.20040833
Ltn12345	2017-06-10 21:16	-123.7999	48.0576
Ltn12345	2017-03-12 12:07	-108.47375556	37.16705278
Ltn12345	2017-07-09 13:30	-76.94445953	38.91249167
Ltn12345	"13 March 2018, 12:29 (according to <span lang=""en"" dir=""ltr""><a href=""https://en.wikipedia.org/wiki/Exif"" class=""extiw"" title=""en:Exif"">Exif</a></span> data)"	-116.05933333	33.99771389
Ltn12345	2018-03-12 16:33	-116.14678056	34.027
Ltn12345	2016-08-09 18:52	-88.47485278	48.14042222
Ltn12345	2018-03-16 12:40	-107.19268729	39.60198151
Ltn12345	2018-08-10 15:11	-110.75033611	43.70503889
Ltn12345	2018-08-09 11:05	-110.66241389	43.92116667
Ltn12345	2018-06-20 07:11	-80.60893333	25.38204444
Ltn12345	2018-03-22 10:04	-117.15425833	36.43679167
Ltn12345	2017-08-03 20:04	-122.16958033	42.94555219
