id	user	date	date_kind	lon	lat	accuracy	url
Q36235	Nguyễn Thanh Quang	2010-02-10	upload	106.050000	20.816667		https://commons.wikimedia.org/wiki/File:V%C4%83n_mi%E1%BA%BFu_X%C3%ADch_%C4%90%E1%BA%B1ng_02.JPG
Q73814	Hoangvantoanajc	2014-02-08	taken	105.505850	21.142950		https://commons.wikimedia.org/wiki/File:Son_Tay_Church_2.jpg
Q610220	ThuyNTP	2012-07-05	taken	105.527278	21.013667		https://commons.wikimedia.org/wiki/File:Fpt02.jpg
Q692885	Rob1bureau	1970-00-00	taken	105.495800	21.144600		https://commons.wikimedia.org/wiki/File:SonTayPrisonCamp.jpg
Q788745	Rob1bureau	1970-00-00	taken	105.504196	21.138800		https://commons.wikimedia.org/wiki/File:SonTayPrisonCamp.jpg
Q864581	Lomita	2011-08-25	taken	105.872790	20.845370		https://commons.wikimedia.org/wiki/File:Ch%C3%B9a_B%C3%A0_L%C3%AA.jpg
Q864794	File Upload Bot (Magnus Manske)	2010	taken	105.716667	21.066667		https://commons.wikimedia.org/wiki/File:V%C3%A2n_C%C3%B4n,_r%C6%B0%E1%BB%9Bc_Th%C3%A1nh_qua_ao_l%C3%A0ng.JPG
Q1048241	Ltn12345	2023-01-23	taken	105.711400	21.182450		https://commons.wikimedia.org/wiki/File:Hai_B%C3%A0_Tr%C6%B0ng_Temple_(M%C3%AA_Linh)_20230123_(150).png
Q1048617	NKSTTSSHNVN	2014-08-08	taken	105.423683	21.198881		https://commons.wikimedia.org/wiki/File:%C4%90%E1%BB%89nh_Ba_V%C3%AC.jpg
Q1048785	The Hanoian	2025-01-12	taken	105.754249	21.010712		https://commons.wikimedia.org/wiki/File:B%E1%BA%A3o_t%C3%A0ng_L%E1%BB%8Bch_s%E1%BB%AD_Qu%C3%A2n_s%E1%BB%B1_Vi%E1%BB%87t_Nam,_12-01-2025.jpg
Q1134517	Shansov.net	2014-12-06	taken	105.358333	21.078056		https://commons.wikimedia.org/wiki/File:Ba_V%C3%AC_National_Park,_foggy_road.jpg
Q1328407	Egaxel	2016-04-02	taken	105.316100	21.416600		https://commons.wikimedia.org/wiki/File:Entr%C3%A9_till_Bai_Bang_2016.jpg
Q1365138	Shansov.net	2013-09-06	taken	105.500000	21.133333		https://commons.wikimedia.org/wiki/File:Son_Tay2.JPG
