id	user	date	date_kind	lon	lat	accuracy	url
31e07781-8d67-4e01-b5fa-8d36a93b2735	ed9fa131-af4e-42f6-8e3c-ed8bf742b139|sykul	2025-07-27T07:20:54.743000+00:00	taken	105.842971778	21.026964167	5.0	https://api.panoramax.xyz/api/collections/10e04837-8103-4e57-bea9-6cad2ed229c5/items/31e07781-8d67-4e01-b5fa-8d36a93b2735
2c224623-bce1-48e2-92e4-95fea990c9dd	ed9fa131-af4e-42f6-8e3c-ed8bf742b139|sykul	2025-07-27T07:09:17.295000+00:00	taken	105.841178889	21.027587889	5.0	https://api.panoramax.xyz/api/collections/8bdabb41-de7d-42eb-9609-732de0912aab/items/2c224623-bce1-48e2-92e4-95fea990c9dd
bcdb2e11-3c33-48d4-9808-63e47bfee7b0	ed9fa131-af4e-42f6-8e3c-ed8bf742b139|sykul	2025-07-27T07:19:08.699000+00:00	taken	105.842216472	21.027206417	5.0	https://api.panoramax.xyz/api/collections/10e04837-8103-4e57-bea9-6cad2ed229c5/items/bcdb2e11-3c33-48d4-9808-63e47bfee7b0
d2966a58-3a19-40db-9609-022f86199d9c	ed9fa131-af4e-42f6-8e3c-ed8bf742b139|sykul	2025-07-31T09:00:31.220000+00:00	taken	105.841537472	21.027444833	5.0	https://api.panoramax.xyz/api/collections/03e1e93e-8413-4ae3-ae15-02ce28c3a29a/items/d2966a58-3a19-40db-9609-022f86199d9c
43319185-fb3c-4dbc-bc0d-01aa72a75170	ed9fa131-af4e-42f6-8e3c-ed8bf742b139|sykul	2025-07-27T07:19:05.490000+00:00	taken	105.842193583	21.027206417	5.0	https://api.panoramax.xyz/api/collections/10e04837-8103-4e57-bea9-6cad2ed229c5/items/43319185-fb3c-4dbc-bc0d-01aa72a75170
df080de5-4d49-4f2b-9ed3-651ea6a159e5	ed9fa131-af4e-42f6-8e3c-ed8bf742b139|sykul	2025-07-27T07:20:42.287000+00:00	taken	105.842842083	21.026987056	5.0	https://api.panoramax.xyz/api/collections/10e04837-8103-4e57-bea9-6cad2ed229c5/items/df080de5-4d49-4f2b-9ed3-651ea6a159e5
a0b75b18-6918-4213-a3a7-fc6fc68f0520	ed9fa131-af4e-42f6-8e3c-ed8bf742b139|sykul	2025-07-27T07:20:51.673000+00:00	taken	105.842933639	21.026958444	5.0	https://api.panoramax.xyz/api/collections/10e04837-8103-4e57-bea9-6cad2ed229c5/items/a0b75b18-6918-4213-a3a7-fc6fc68f0520
295ef854-299e-4914-8cb5-bbe21471bdcd	ed9fa131-af4e-42f6-8e3c-ed8bf742b139|sykul	2025-07-27T08:42:05.781000+00:00	taken	105.847496028	21.026027667	5.0	https://api.panoramax.xyz/api/collections/8b0563f0-408d-43fc-b3b6-630c7bad66b9/items/295ef854-299e-4914-8cb5-bbe21471bdcd
d363e8e1-46cb-48d5-a7a9-6bedce623256	ed9fa131-af4e-42f6-8e3c-ed8bf742b139|sykul	2025-07-27T07:20:45.455000+00:00	taken	105.842864972	21.026977528	5.0	https://api.panoramax.xyz/api/collections/10e04837-8103-4e57-bea9-6cad2ed229c5/items/d363e8e1-46cb-48d5-a7a9-6bedce623256
12ef4763-a2a3-482c-8d3d-de80e5577395	ed9fa131-af4e-42f6-8e3c-ed8bf742b139|sykul	2025-07-27T07:20:48.290000+00:00	taken	105.842887861	21.026969889	5.0	https://api.panoramax.xyz/api/collections/10e04837-8103-4e57-bea9-6cad2ed229c5/items/12ef4763-a2a3-482c-8d3d-de80e5577395
38d364d2-b7a8-432f-b555-d6cb7090a081	ed9fa131-af4e-42f6-8e3c-ed8bf742b139|sykul	2025-07-27T07:20:32.970000+00:00	taken	105.842826833	21.026987056	5.0	https://api.panoramax.xyz/api/collections/10e04837-8103-4e57-bea9-6cad2ed229c5/items/38d364d2-b7a8-432f-b555-d6cb7090a081
44f794c4-757c-4bdf-bf58-4688ce61a86a	ed9fa131-af4e-42f6-8e3c-ed8bf742b139|sykul	2025-07-27T07:09:14.345000+00:00	taken	105.841163611	21.027570722	5.0	https://api.panoramax.xyz/api/collections/8bdabb41-de7d-42eb-9609-732de0912aab/items/44f794c4-757c-4bdf-bf58-4688ce61a86a
9d2ddcb1-f70b-441f-b0a8-d05f852e2b20	ed9fa131-af4e-42f6-8e3c-ed8bf742b139|sykul	2025-07-31T09:01:38.283000+00:00	taken	105.841575611	21.027402861	5.0	https://api.panoramax.xyz/api/collections/03e1e93e-8413-4ae3-ae15-02ce28c3a29a/items/9d2ddcb1-f70b-441f-b0a8-d05f852e2b20
1435add2-4e6f-4ef9-83d7-f013266c4fb7	ed9fa131-af4e-42f6-8e3c-ed8bf742b139|sykul	2025-07-27T07:19:29.036000+00:00	taken	105.842285139	21.027147278	5.0	https://api.panoramax.xyz/api/collections/10e04837-8103-4e57-bea9-6cad2ed229c5/items/1435add2-4e6f-4ef9-83d7-f013266c4fb7
42076323-f97c-4005-b7bf-05ea56d250b3	ed9fa131-af4e-42f6-8e3c-ed8bf742b139|sykul	2025-07-27T07:20:36.198000+00:00	taken	105.842803944	21.026977528	5.0	https://api.panoramax.xyz/api/collections/10e04837-8103-4e57-bea9-6cad2ed229c5/items/42076323-f97c-4005-b7bf-05ea56d250b3
8e374008-926a-47bf-8646-c5cc5463dcd8	ed9fa131-af4e-42f6-8e3c-ed8bf742b139|sykul	2025-07-27T07:19:32.010000+00:00	taken	105.842315667	21.027133917	5.0	https://api.panoramax.xyz/api/collections/10e04837-8103-4e57-bea9-6cad2ed229c5/items/8e374008-926a-47bf-8646-c5cc5463dcd8
780f18a4-ed46-40e6-a0ff-ac65a0fcd452	ed9fa131-af4e-42f6-8e3c-ed8bf742b139|sykul	2025-07-27T07:19:44.477000+00:00	taken	105.842399583	21.0271015	5.0	https://api.panoramax.xyz/api/collections/10e04837-8103-4e57-bea9-6cad2ed229c5/items/780f18a4-ed46-40e6-a0ff-ac65a0fcd452
a0bdefe2-2f1e-4778-855d-90990629fcc0	ed9fa131-af4e-42f6-8e3c-ed8bf742b139|sykul	2025-07-27T07:19:26.168000+00:00	taken	105.842254639	21.027149194	5.0	https://api.panoramax.xyz/api/collections/10e04837-8103-4e57-bea9-6cad2ed229c5/items/a0bdefe2-2f1e-4778-855d-90990629fcc0
498df1d6-14e4-4998-934d-7889ec7dd373	ed9fa131-af4e-42f6-8e3c-ed8bf742b139|sykul	2025-07-27T07:20:39.238000+00:00	taken	105.842826833	21.026962278	5.0	https://api.panoramax.xyz/api/collections/10e04837-8103-4e57-bea9-6cad2ed229c5/items/498df1d6-14e4-4998-934d-7889ec7dd373
54f6cc60-94be-479e-b691-f9efba41589f	ed9fa131-af4e-42f6-8e3c-ed8bf742b139|sykul	2025-07-27T07:19:35.282000+00:00	taken	105.842338556	21.027107222	5.0	https://api.panoramax.xyz/api/collections/10e04837-8103-4e57-bea9-6cad2ed229c5/items/54f6cc60-94be-479e-b691-f9efba41589f
6f94affc-81b1-402a-9eb3-315d799edd98	ed9fa131-af4e-42f6-8e3c-ed8bf742b139|sykul	2025-07-27T07:19:41.500000+00:00	taken	105.842369056	21.027091972	5.0	https://api.panoramax.xyz/api/collections/10e04837-8103-4e57-bea9-6cad2ed229c5/items/6f94affc-81b1-402a-9eb3-315d799edd98
f0a95852-e12a-45ab-bc19-40160e886e82	ed9fa131-af4e-42f6-8e3c-ed8bf742b139|sykul	2025-07-27T07:19:38.664000+00:00	taken	105.842353806	21.027093861	5.0	https://api.panoramax.xyz/api/collections/10e04837-8103-4e57-bea9-6cad2ed229c5/items/f0a95852-e12a-45ab-bc19-40160e886e82
891e805e-3d5a-4ccc-a357-a93e4d7063f9	ed9fa131-af4e-42f6-8e3c-ed8bf742b139|sykul	2025-07-27T07:08:49.356000+00:00	taken	105.840843194	21.027652722	5.0	https://api.panoramax.xyz/api/collections/8bdabb41-de7d-42eb-9609-732de0912aab/items/891e805e-3d5a-4ccc-a357-a93e4d7063f9
ca32a487-1551-400e-8f9d-fa6ba98bad7e	ed9fa131-af4e-42f6-8e3c-ed8bf742b139|sykul	2025-07-27T07:09:10.936000+00:00	taken	105.841140722	21.027517306	5.0	https://api.panoramax.xyz/api/collections/8bdabb41-de7d-42eb-9609-732de0912aab/items/ca32a487-1551-400e-8f9d-fa6ba98bad7e
7ff7c479-66b9-44af-b277-131f3266be33	ed9fa131-af4e-42f6-8e3c-ed8bf742b139|sykul	2025-07-28T07:13:25.263000+00:00	taken	105.841369611	21.027423833	5.0	https://api.panoramax.xyz/api/collections/701a58d6-0e8a-4550-966c-28555485ee9f/items/7ff7c479-66b9-44af-b277-131f3266be33
5b7fedd4-85f2-42c5-bcf7-a2c6abb71434	ed9fa131-af4e-42f6-8e3c-ed8bf742b139|sykul	2025-07-27T07:35:52.040000+00:00	taken	105.845245361	21.026290889	5.0	https://api.panoramax.xyz/api/collections/639353ba-9238-49a6-825c-40d2357a6a1a/items/5b7fedd4-85f2-42c5-bcf7-a2c6abb71434
